
*********************************************************************

   Se leyeron los datos del archivo: ENTRADA.TXT
   Se graba la salida en el archivo: SALIDA.TXT

*********************************************************************

*****************************************************
*CASODEPRUEBAPARAELCAREMCONXENONYQUEMADO*
*****************************************************

Cálculo estático de flujo y K efectivo
BETA =  1.65

 IT  Conv Flujo    Conv Keff      Kefectivo     Sigma       Omega
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00

Concentración de Xenon     Distribución espacial   T = 0.0000

      COL 1      COL 2      COL 3      COL 4      COL 5      COL 6      COL 7      COL 8   
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00

      COL 9      COL 10      COL 11      COL 12      COL 13      COL 14      COL 15      COL 16   
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00

      COL 17      COL 18      COL 19      COL 20      COL 21      COL 22      COL 23      COL 24   
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00

      COL 25      COL 26      COL 27      COL 28      COL 29      COL 30      COL 31      COL 32   
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00

      COL 33      COL 34      COL 35      COL 36      COL 37      COL 38      COL 39      COL 40   
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00

      COL 41      COL 42      COL 43      COL 44      COL 45      COL 46      COL 47      COL 48   
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00

      COL 49      COL 50      COL 51      COL 52      COL 53      COL 54      COL 55      COL 56   
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00

      COL 57      COL 58      COL 59      COL 60      COL 61      COL 62      COL 63      COL 64   
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  0.0000E+00  0.0000E+00  0.0000E+00
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  0.0000E+00  0.0000E+00  0.0000E+00
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  0.0000E+00  0.0000E+00  0.0000E+00
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  0.0000E+00  0.0000E+00  0.0000E+00
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  0.0000E+00  0.0000E+00  0.0000E+00
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  0.0000E+00  0.0000E+00  0.0000E+00
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  0.0000E+00  0.0000E+00  0.0000E+00
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  0.0000E+00  0.0000E+00  0.0000E+00
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  0.0000E+00  0.0000E+00  0.0000E+00
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  0.0000E+00  0.0000E+00  0.0000E+00
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  0.0000E+00  0.0000E+00  0.0000E+00
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  0.0000E+00  0.0000E+00  0.0000E+00
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  0.0000E+00  0.0000E+00  0.0000E+00
  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  1.3056E+15  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00

      COL 65      COL 66      COL 67      COL 68      COL 69      COL 70      COL 71      COL 72   
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00

      COL 73      COL 74      COL 75      COL 76      COL 77      COL 78      COL 79      COL 80   
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00

      COL 81      COL 82      COL 83      COL 84      COL 85      COL 86      COL 87      COL 88   
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00

      COL 89      COL 90      COL 91      COL 92      COL 93      COL 94      COL 95      COL 96   
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
